"city","lat","lng","country"
"Yaphank","40.8323","-72.9233","United States"
"Wilna","44.0562","-75.5903","United States"
"Prestonsburg","37.6796","-82.7642","United States"
"Dennis","39.2019","-74.8188","United States"
"Senatobia","34.6081","-89.9762","United States"
"Sandown","42.9332","-71.1833","United States"
"Selfoss","63.9334","-20.9969","Iceland"
"Verona","43.1592","-75.6189","United States"
"Mattapoisett","41.6687","-70.8170","United States"
"Smithers","54.7666","-127.1666","Canada"
"Pigeon Forge","35.7977","-83.5623","United States"
"Wolfeboro","43.6117","-71.1705","United States"
"Rowley","42.7224","-70.8883","United States"
"Oakland","44.5595","-69.7328","United States"
"Ashburnham","42.6590","-71.9252","United States"
"Jasper","34.4709","-84.4496","United States"
"Eldorado at Santa Fe","35.5273","-105.9340","United States"
"Ndendé","-2.3829","11.3833","Gabon"
"Hurley","41.9622","-74.1159","United States"
"Lebanon","43.4033","-70.9115","United States"
"Chena Ridge","64.7941","-148.0357","United States"
"Rincon Valley","32.1101","-110.6889","United States"
"Chatham","41.6698","-69.9755","United States"
"Kingston","42.9156","-71.0665","United States"
"Johnson Lane","39.0489","-119.7245","United States"
"Umba","66.6814","34.3455","Russia"
"West Greenwich","41.6291","-71.6672","United States"
"Westmoreland","43.1216","-75.4476","United States"
"Bathurst","47.6000","-65.6500","Canada"
"Lecanto","28.8359","-82.4880","United States"
"Northfield","44.1453","-72.6841","United States"
"Southampton","42.2308","-72.7386","United States"
"Eagar","34.1058","-109.2956","United States"
"Mullica","39.6018","-74.6805","United States"
"North Hobbs","32.7731","-103.1250","United States"
"Rib Mountain","44.9196","-89.6771","United States"
"Rhome","33.0647","-97.4779","United States"
"Anaconda","46.0607","-113.0679","United States"
"Fishhook","61.7110","-149.2657","United States"
"Orange Beach","30.2941","-87.5851","United States"
"Booneville","34.6643","-88.5684","United States"
"Waikoloa Village","19.9285","-155.8185","United States"
"Winthrop","44.3116","-69.9615","United States"
"Rindge","42.7523","-72.0107","United States"
"Ranchettes","41.2185","-104.7728","United States"
"Norway House","53.9666","-97.8333","Canada"
"Chapaev","50.1915","51.1449","Kazakhstan"
"Sealy","29.7674","-96.1679","United States"
"Mendon","42.0930","-71.5515","United States"
"Mims","28.6928","-80.8468","United States"
"Tazovskiy","67.4667","78.7000","Russia"
"Hardeeville","32.2950","-81.0318","United States"
"Logan","39.7923","-75.3550","United States"
"Lago Vista","30.4521","-97.9910","United States"
"Hillsborough","43.1489","-71.9469","United States"
"Rosendale","41.8473","-74.0786","United States"
"Mont Belvieu","29.8524","-94.8785","United States"
"Newberry","29.6351","-82.6047","United States"
"Dover","42.2366","-71.2842","United States"
"Willington","41.8896","-72.2593","United States"
"Corcoran","45.1089","-93.5837","United States"
"Indian Hills","39.0894","-119.7977","United States"
"Houlton","46.1403","-67.8429","United States"
"Littleton","44.3322","-71.8097","United States"
"Demopolis","32.4980","-87.8298","United States"
"Roseburg North","43.2653","-123.3025","United States"
"Jamul","32.7184","-116.8709","United States"
"Tewksbury","40.6951","-74.7783","United States"
"Clanton","32.8439","-86.6230","United States"
"The Village of Indian Hill","39.1917","-84.3341","United States"
"Mundybash","53.2333","87.3167","Russia"
"Woodstock","42.0557","-74.1653","United States"
"Lyndon","44.5450","-72.0076","United States"
"Harvest","34.8558","-86.7521","United States"
"Blairstown","40.9813","-74.9984","United States"
"Idabel","33.9042","-94.8294","United States"
"Fellsmere","27.7241","-80.5974","United States"
"Orleans","41.7665","-69.9675","United States"
"Woods Creek","47.8821","-121.8982","United States"
"Claverack","42.2235","-73.6873","United States"
"Mineola","32.6461","-95.4775","United States"
"Durham","39.6232","-121.7875","United States"
"Cambria","43.1766","-78.8202","United States"
"Aiyomojok","5.7504","8.9833","Cameroon"
"Lee","42.3020","-73.2341","United States"
"Volney","43.3594","-76.3732","United States"
"Dayton","45.1906","-93.4758","United States"
"Hermon","44.8141","-68.9087","United States"
"Lee Acres","36.7103","-108.0725","United States"
"Pecan Acres","32.9703","-97.4727","United States"
"Loudon","35.7413","-84.3704","United States"
"Fdérik","22.6790","-12.7070","Mauritania"
"Bilibino","68.0504","166.3333","Russia"
"Piggs Peak","-25.9610","31.2470","Swaziland"
"Turner","44.2671","-70.2429","United States"
"Rumford","44.5347","-70.6154","United States"
"Indiantown","27.0375","-80.4913","United States"
"Ingeniero Jacobacci","-41.3000","-69.5833","Argentina"
"Pittstown","42.8647","-73.5051","United States"
"Saratoga","43.0604","-73.6474","United States"
"Palermo","39.4313","-121.5226","United States"
"Tiksi","71.6269","128.8350","Russia"
"Chinle","36.1504","-109.5793","United States"
"Homer","59.6530","-151.5255","United States"
"Presque Isle","46.6868","-67.9874","United States"
"Gray","29.6776","-90.7833","United States"
"Wilmington","41.3203","-88.1633","United States"
"Gardiner","44.1910","-69.7921","United States"
"Winfield","41.4097","-87.2623","United States"
"Kirkwood","42.0889","-75.8033","United States"
"New Gloucester","43.9641","-70.2959","United States"
"Gardiner","41.6949","-74.1869","United States"
"Thompson's Station","35.8090","-86.8995","United States"
"Greenville","31.8437","-86.6379","United States"
"Chackbay","29.8817","-90.7742","United States"
"Wrightsboro","34.2895","-77.9217","United States"
"Richland","43.5468","-76.1381","United States"
"Beni Ounif","32.0493","-1.2514","Algeria"
"Lake Delton","43.5932","-89.7841","United States"
"Riga","43.0802","-77.8753","United States"
"Cave Creek","33.8513","-111.9801","United States"
"Kasempa","-13.4596","25.8200","Zambia"
"Mascotte","28.6110","-81.9106","United States"
"Hopkinton","43.1979","-71.6968","United States"
"Harrietstown","44.2430","-74.2363","United States"
"Warrenton","46.1685","-123.9302","United States"
"Vossevangen","60.6300","6.4410","Norway"
"Okhotsk","59.3830","143.2170","Russia"
"Woodside","37.4221","-122.2591","United States"
"Marbletown","41.8699","-74.1628","United States"
"Atlanta","33.1136","-94.1672","United States"
"Independence","40.8801","-74.8788","United States"
"Bethany","41.4261","-72.9931","United States"
"Harwinton","41.7550","-73.0583","United States"
"Doney Park","35.2687","-111.5053","United States"
"Poland","44.0463","-70.3900","United States"
"Pagosa Springs","37.2675","-107.0301","United States"
"Hamptonburgh","41.4484","-74.2540","United States"
"Lyons","43.0882","-76.9996","United States"
"Cut Off","29.5164","-90.3291","United States"
"New Boston","42.9774","-71.6860","United States"
"Beekmantown","44.7719","-73.4997","United States"
"Stettler","52.3330","-112.6833","Canada"
"Barre","42.4201","-72.1061","United States"
"Samsula-Spruce Creek","29.0484","-81.0628","United States"
"Salton City","33.2994","-115.9609","United States"
"Lucerne Valley","34.4427","-116.9021","United States"
"Rochester","41.7600","-70.8385","United States"
"South Pittsburg","35.0111","-85.7183","United States"
"Three Points","32.0596","-111.2865","United States"
"Lakehills","29.6237","-98.9448","United States"
"Avarua","-21.2500","-159.7500","Cook Islands"
"Vienna","43.2344","-75.7777","United States"
"Tura","64.2833","100.2500","Russia"
"Columbia","41.6939","-72.3072","United States"
"Ouadda","8.0671","22.4000","Central African Republic"
"San Quintín","30.4837","-115.9500","Mexico"
"Oneonta","33.9391","-86.4929","United States"
"Rancho Murieta","38.5085","-121.0716","United States"
"Jim Thorpe","40.8712","-75.7433","United States"
"Stokesdale","36.2316","-79.9834","United States"
"Indian Wells","33.7036","-116.3396","United States"
"Morristown","44.5485","-72.6377","United States"
"Loudon","43.3210","-71.4413","United States"
"Rye","43.0141","-70.7607","United States"
"Kenai","60.5619","-151.1985","United States"
"Frankford","41.1615","-74.7381","United States"
"Homestead Meadows North","31.8483","-106.1707","United States"
"Marilla","42.8251","-78.5322","United States"
"Bear Valley Springs","35.1775","-118.6460","United States"
"Sterling","60.5405","-150.8089","United States"
"Witu","-2.3796","40.4300","Kenya"
"Bar Harbor","44.3852","-68.2711","United States"
"Tichigan","42.8088","-88.2150","United States"
"Qamīnis","31.6606","20.0155","Libya"
"Bridgton","44.0481","-70.7362","United States"
"Ridgeland","32.4681","-80.9178","United States"
"Desaguadero","-16.5646","-69.0450","Peru"
"Bright","39.2254","-84.8613","United States"
"Jaffrey","42.8292","-72.0596","United States"
"Newfield","42.3377","-76.6130","United States"
"Hohenau","-27.0795","-55.7500","Paraguay"
"Hawaiian Beaches","19.5423","-154.9223","United States"
"Hadley","42.3556","-72.5692","United States"
"Veintiocho de Noviembre","-51.6500","-72.3000","Argentina"
"Auburn","42.9906","-71.3438","United States"
"Conklin","42.0399","-75.8342","United States"
"Torghay","49.6260","63.4990","Kazakhstan"
"Yosemite Lakes","37.1886","-119.7723","United States"
"Hockinson","45.7301","-122.4833","United States"
"Alton","43.4906","-71.2462","United States"
"Maine","42.2000","-76.0314","United States"
"Ghent","42.3120","-73.6509","United States"
"North Stonington","41.4697","-71.8755","United States"
"Nassau Village-Ratliff","30.5109","-81.8088","United States"
"Pound Ridge","41.2115","-73.5747","United States"
"Avra Valley","32.4195","-111.3393","United States"
"East Granby","41.9424","-72.7410","United States"
"Dandridge","36.0284","-83.4308","United States"
"Fort-Shevchenko","44.5171","50.2666","Kazakhstan"
"New Ipswich","42.7489","-71.8747","United States"
"North Salem","41.3330","-73.6042","United States"
"New Liskeard","47.5000","-79.6666","Canada"
"Holland","40.5966","-75.1221","United States"
"Hampstead","34.3627","-77.7318","United States"
"Warren","42.2002","-72.2006","United States"
"Hampden","42.0638","-72.4157","United States"
"Brookline","42.7464","-71.6705","United States"
"Xiangkhoang","19.3337","103.3666","Laos"
"Floral City","28.7065","-82.3090","United States"
"Bulverde","29.7736","-98.4359","United States"
"Hollywood","32.7524","-80.2105","United States"
"Bolton","42.4362","-71.6073","United States"
"Carlisle","42.5300","-71.3513","United States"
"Shelby","43.1738","-78.3868","United States"
"Glencoe","33.9446","-85.9319","United States"
"Schuyler Falls","44.6578","-73.5842","United States"
"Fort Rucker","31.3428","-85.7154","United States"
"Paris","44.2445","-70.4883","United States"
"Flanders","40.8925","-72.6049","United States"
"Northumberland","43.1621","-73.6305","United States"
"Newman","-23.3666","119.7333","Australia"
"Chernyshevskiy","63.0128","112.4714","Russia"
"Colesville","42.1742","-75.6627","United States"
"Combarbalá","-31.1800","-71.0000","Chile"
"Villa del Rosario","-24.4196","-57.1000","Paraguay"
"Daleville","31.2915","-85.7117","United States"
"Chisago City","45.3474","-92.9116","United States"
"Williamson","34.7082","-112.5342","United States"
"Wilton","38.4130","-121.2127","United States"
"Farmers Loop","64.9061","-147.6957","United States"
"Rockingham","43.1815","-72.5014","United States"
"Commercial","39.2763","-75.0407","United States"
"Carlyss","30.1762","-93.3704","United States"
"Canterbury","41.6979","-71.9998","United States"
"Battlement Mesa","39.4505","-108.0068","United States"
"Marion","41.7091","-70.7635","United States"
"Paulden","34.8899","-112.4938","United States"
"Ulysses","42.5124","-76.6169","United States"
"Lone Grove","34.1809","-97.2559","United States"
"Deerfield","42.5220","-72.6097","United States"
"Hearst","49.7005","-83.6666","Canada"
"Mount Hood Village","45.3433","-121.9832","United States"
"Rainsville","34.4939","-85.8435","United States"
"Bristol","42.5378","-88.0149","United States"
"Manchester","37.1464","-83.7635","United States"
"McMinns Lagoon","-12.5329","131.0500","Australia"
"McGregor","31.4186","-97.4283","United States"
"Lake Montezuma","34.6414","-111.7960","United States"
"Clifton","33.0249","-109.2883","United States"
"Sabattus","44.0950","-70.0662","United States"
"Sugarcreek","41.4380","-79.8183","United States"
"Charlestown","43.2469","-72.3939","United States"
"Wakefield","43.5916","-71.0098","United States"
"Qaşr al Farāfirah","27.0671","27.9666","Egypt"
"Puerto La Victoria","-22.2896","-57.9400","Paraguay"
"Artëmovsk","54.3487","93.4355","Russia"
"Ust’-Kamchatsk","56.2135","162.4350","Russia"
"Betanzos","-19.5600","-65.4500","Bolivia"
"Cubal","-13.0396","14.2400","Angola"
"Pevek","69.7008","170.3133","Russia"
"Nata","-20.2095","26.1900","Botswana"
"Turukhansk","65.8382","87.9550","Russia"
"Uncia","-18.4700","-66.5700","Bolivia"
"Camargo","-20.6396","-65.2100","Bolivia"
"Bagdarin","54.4333","113.6000","Russia"
"Sangar","63.9241","127.4739","Russia"
"Marathon","48.7504","-86.3667","Canada"
"Brownsweg","5.0200","-55.1700","Suriname"
"Otavi","-19.6400","17.3420","Namibia"
"Kindersley","51.4670","-109.1333","Canada"
"Sokolo","14.7337","-6.1333","Mali"
"Saryshagan","46.1195","73.6191","Kazakhstan"
"La Cruz","11.0704","-85.6300","Costa Rica"
"Bekily","-24.2162","45.3166","Madagascar"
"El Maitén","-42.0500","-71.1666","Argentina"
"Batagay","67.6560","134.6350","Russia"
"Kyaukpyu","19.4290","93.5494","Burma"
"Channel-Port aux Basques","47.5670","-59.1500","Canada"
"San Javier","-16.2896","-62.5000","Bolivia"
"Omsukchan","62.5333","155.8000","Russia"
"Apolo","-14.7196","-68.4200","Bolivia"
"Novyy Uoyan","56.1350","111.7339","Russia"
"Santo Tomás","-14.4600","-72.0800","Peru"
"Mitzic","0.7837","11.5666","Gabon"
"Bongandanga","1.5104","21.0500","Congo (Kinshasa)"
"Brus Laguna","15.7504","-84.4800","Honduras"
"Quime","-16.9800","-67.2200","Bolivia"
"Araouane","18.9000","-3.5300","Mali"
"Mayumba","-3.4166","10.6500","Gabon"
"Saint-Augustin","51.2423","-58.6470","Canada"
"Mbé","7.8504","13.6000","Cameroon"
"Digby","44.6226","-65.7605","Canada"
"Karmah an Nuzul","19.6337","30.4166","Sudan"
"Shongzhy","43.5421","79.4703","Kazakhstan"
"Westport","-41.7638","171.6028","New Zealand"
"Hay River","60.8500","-115.7000","Canada"
"Windsor","44.9806","-64.1291","Canada"
"Ciudad Cortés","8.9604","-83.5300","Costa Rica"
"Vitim","59.4515","112.5578","Russia"
"P’ungsan","40.8175","128.1553","Korea, North"
"La Ronge","55.1000","-105.3000","Canada"
"Deer Lake","52.6170","-94.0666","Canada"
"Teeli","51.0333","90.2333","Russia"
"Cherskiy","68.7501","161.3300","Russia"
"Lavumisa","-27.2962","31.9000","Swaziland"
"Mezen’","65.8522","44.2400","Russia"
"Palana","59.0840","159.9500","Russia"
"Zyryanka","65.7360","150.8900","Russia"
"Atikokan","48.7504","-91.6166","Canada"
"De-Kastri","51.4666","140.7833","Russia"
"Dehiba","32.0170","10.7000","Tunisia"
"Ligonha","-15.1757","37.7400","Mozambique"
"Santa Bárbara","-37.6700","-72.0200","Chile"
"Srednekolymsk","67.4500","153.7100","Russia"
"Magdalena","-13.2601","-64.0528","Bolivia"
"Darregueira","-37.6996","-63.1666","Argentina"
"Bukachacha","52.9833","116.9166","Russia"
"Ugol’nyye Kopi","64.7333","177.7000","Russia"
"Lukulu","-14.3896","23.2400","Zambia"
"Gander","48.9500","-54.5500","Canada"
"Krasnogorsk","48.4615","142.0900","Russia"
"Mopipi","-21.1795","24.8800","Botswana"
"Zhigansk","66.7697","123.3711","Russia"
"Khatanga","72.0411","102.4650","Russia"
"Caballococha","-3.9163","-70.5083","Peru"
"Mékambo","1.0171","13.9333","Gabon"
"Shelburne","43.7656","-65.3194","Canada"
"Anna Regina","7.2704","-58.5001","Guyana"
"Buur Gaabo","-1.2009","41.8520","Somalia"
"Ust’-Maya","60.4566","134.5433","Russia"
"Arroyos y Esteros","-25.0500","-57.0900","Paraguay"
"I-n-Amguel","23.6939","5.1647","Algeria"
"Charagua","-19.7996","-63.2200","Bolivia"
"Abaí","-26.0296","-55.9400","Paraguay"
"Inuvik","68.3500","-133.7000","Canada"
"Taoudenni","22.6666","-3.9834","Mali"
"San Lorenzo","-21.4799","-64.7700","Bolivia"
"Saranpaul’","64.2505","60.9700","Russia"
"Samaipata","-18.1800","-63.7700","Bolivia"
"Padilla","-19.2996","-64.3100","Bolivia"
"Lillooet","50.6837","-121.9333","Canada"
"Villalonga","-39.8829","-62.5833","Argentina"
"Ygatimi","-24.0796","-55.5000","Paraguay"
"Hlatikulu","-27.0000","31.4167","Swaziland"
"Entre Ríos","-21.5300","-64.1900","Bolivia"
"Sauðárkrókur","65.7464","-19.6390","Iceland"
"Merredin","-31.4828","118.2667","Australia"
